,0
117,0.2870921117895214
118,0.11938751829559183
119,0.08882180090269284
120,0.10564430726332688
121,0.009317862292161364
122,0.018126537254253
123,0.6134957325992786
124,0.14354896258594593
125,0.036130526588461116
126,0.2547418105129513
127,0.135879657893672
128,0.5045976375527239
129,0.0791802966639927
130,0.18665348651890853
131,0.1994377185156077
132,0.16028612699294742
133,0.008151673366688015
134,0.021314733739191793
135,0.016501699276009037
136,0.002227794431694987
137,0.014745932497946361
138,0.41821970725766194
139,0.016678088023634352
140,0.4190684246902565
141,0.03780893643356903
142,0.28493269084323
143,0.2719296932230508
144,0.31324131065408867
145,0.06410974454331264
146,0.6320764734725016
147,0.13975955110833763
148,0.15703188907961851
149,0.011502980559370483
150,0.06390158331460971
151,0.10643120491324615
152,0.08320175499737481
153,0.3007710659517405
154,0.0950591052675134
155,0.09300816248319316
156,0.32086617457610783
157,0.22979471042097124
158,0.5718948076134617
159,0.2973334300308562
160,0.3228619141709988
161,0.5591128174881352
162,0.1489049225880051
163,0.06433125484306568
164,0.06235216048468193
165,0.14821111327959421
166,0.05919938860022319
167,0.07992081574953366
168,0.025497888541772762
169,0.05915589118773359
170,0.19607022978427038
171,0.11165151693235142
172,0.009145023506752403
173,0.06583029981440061
174,0.027671247559140195
175,0.7614313973829713
176,0.0851414502022575
177,0.1486741750439418
178,0.12293029279618597
179,0.11838125644493025
180,0.16942139049791388
181,0.008139809565351198
182,0.04602737670428895
183,0.1005227349531882
184,0.105502086902034
185,0.6804859865583894
186,0.045653135026518805
187,0.06710094366454006
188,0.09025087937500365
189,0.060672461703202736
190,0.18253783447134048
191,0.06004914484370371
192,0.01621393684866959
193,0.17434509471395043
194,0.0002489411004221523
195,0.00826338624018405
196,0.07227367278181546
197,0.11803871940948135
198,0.13603472132870265
199,0.21995148963542455
200,0.016102558380337376
201,0.12369443972152352
202,0.18979424056814834
203,0.5748261043147002
204,0.09617510229239667
205,0.051331772068570085
206,0.16953982818742502
207,0.31704194904682687
208,0.20366112644191717
209,0.08760355091936534
210,0.013698577919183198
211,0.1123863503320045
212,0.03856160982994472
213,0.06194730038279569
214,0.11808975011634149
215,0.0997612504995129
216,0.14738994748046547
217,0.02173812499501275
218,0.036251481494885524
219,0.3824492724593544
220,0.06210194561184581
221,0.15072990485015358
222,0.06594964813945328
223,0.5372468938533335
224,0.2936008334319082
225,0.17343248306932074
226,0.025022468950321314
227,0.3688107996783263
228,0.09954422474060828
229,0.12934668030441476
230,0.1009084605352594
231,0.20558196406873147
232,0.009671589530001364
233,0.17896588770929575
234,0.08920106903325944
235,0.29246312481257036
236,0.007883546667857805
237,0.05333453018138617
238,0.25907711088593544
239,0.09626395350499173
240,0.5968175152829555
241,0.06755464368050679
242,0.5433207701846512
243,0.09696940633830695
244,0.45334313143336474
245,0.3727876076596015
246,0.1839919478390656
247,0.01380813192402023
248,0.011336576080478673
249,0.046588215665365494
250,0.1868771173783758
251,0.7371827132500121
252,0.6885853410799491
253,0.05010283388964871
254,0.6380879561850752
255,0.19035488718639798
256,0.6831651649110979
257,0.06830335768781878
258,0.16597710989055736
259,0.5208167748406475
260,0.17103804313162302
261,0.2548086532367697
262,0.37906641641405947
263,0.5602289158721016
264,0.30872418421725
265,0.7187596144826652
266,0.2563131476554998
267,0.2149891300978981
268,0.10086711800091372
269,0.13026009643688488
270,0.009538327076963084
271,0.6661760146406672
272,0.09806816274183283
273,0.13561028934654848
274,0.02236756490085258
275,0.13717742128430424
276,0.026845375346524494
277,0.01641849703656313
278,0.18846272460285515
279,0.13940078305184686
280,0.33855039755202415
281,0.7570374946998117
282,0.0497258507280177
283,0.17170755658801268
284,0.1357420968577881
285,0.10567260480387164
286,0.1326615038139146
287,0.20965079061423209
288,0.7466240540503353
289,0.3969915585973608
290,0.03272452379986778
291,0.3057681678712887
292,0.6542906262134641
293,0.016518783469175263
294,0.044442415943252794
295,0.00930099997163366
296,0.2422397821560833
297,0.3329175476800161
298,0.6005642386245328
299,0.12973358149222894
300,0.08978449191538732
301,0.37912305140029984
302,0.17787534218960124
303,0.05151895595759345
304,0.18395210015166938
305,0.2924326005646102
306,0.3041697849329662
307,0.04835155165243445
308,0.17275291670733817
309,0.10578508305816028
310,0.11688378453464038
311,0.00982468165058183
312,0.6544866355256413
313,0.1117748781193699
314,0.5381927736240933
315,0.13728801441926844
316,0.12312161325314264
317,0.14865772215026143
318,0.10055013622404571
319,0.056597216015142275
320,0.060222928583083944
321,0.37590315969065535
322,0.5486122798564934
323,0.16671456825103093
324,0.02784129857071333
325,0.0874454666644181
326,0.03894766662476769
327,0.6646382967895761
328,0.7471226872661179
329,0.12805867930987752
330,0.7565328509702136
331,0.37146505343345737
332,0.19644765429686945
333,0.16818433241890504
334,0.2876794664463485
335,0.20273299648223914
336,0.1759131532493081
337,0.20456645459842038
338,0.6512077362291098
339,0.11350245829320704
340,0.28465694896465976
341,0.19521960360850216
342,0.1930646408656597
343,0.2052717198775268
344,0.15731141029521198
345,0.0808067412236084
346,0.060147048140709265
347,0.11512769532295913
348,0.06953333499686731
349,0.008202260328271122
350,0.17093344694272306
351,0.12466704476988608
352,0.038824983825313054
353,0.18010000965367848
354,0.20768498227676013
355,0.37480792340029306
356,0.12485908591386644
357,0.1356528801140116
358,0.011419385653240573
359,0.007751754320575489
360,0.1424035275313076
361,0.05792944708073804
362,0.20307942107748028
363,0.02355848624069705
364,0.03286007521235672
365,0.13817514901941286
366,0.19646728124624546
367,0.11006139483910907
368,0.11164495413124867
369,0.0376703681916786
370,0.19622422854987737
371,0.17410478110713415
372,0.10403342331821933
373,0.5580870236623565
374,0.004304246184621163
375,0.2699518646560508
376,0.32782969202990275
377,0.5906660277430622
378,0.24475958252885524
379,0.4130839282349719
380,0.22162850758887206
381,0.6573466672142483
382,0.3138079609224679
383,0.07542143257933201
384,0.11461815602945924
385,0.002234450610850657
386,0.17134533673597657
387,0.4654978786708346
388,0.0328011081691028
389,0.055806651081863244
390,0.15347515974778494
391,0.016220594624031304
392,0.12517745638998273
393,0.13038234826071068
394,0.13231161066296473
395,0.10223432353688838
396,0.11812130710960472
397,0.24684725816411976
398,0.22133883689722075
399,0.008137368966327448
400,0.12997782974691544
401,0.11112859664368077
402,0.2166178556359343
403,0.14601432115956614
404,0.034132074241417794
405,0.1640105896451949
406,0.048895366278070986
407,0.11840332479143309
408,0.08828064715251255
409,0.04712925688302049
410,0.007972511211081165
411,0.2948661148278813
412,0.21283444349869926
413,0.06318137994134784
414,0.016170007662448187
415,0.09934551225351496
416,0.12800099242386168
417,0.27911878172474547
418,0.21223804266342386
419,0.4442017169484519
420,0.7305417970164226
421,0.7259103605192524
422,0.6066134947547633
423,0.025627426248034123
424,0.12524560560843884
425,0.13834304914335716
426,0.08672500949439707
427,0.09899447811853099
428,0.03265170248635447
429,0.28225517334289835
430,0.35054410659566293
431,0.06040898794495737
432,0.07738165978241121
433,0.18382421212434263
434,0.04982902150493062
435,0.2042816339787989
436,0.01808378207756852
437,0.07669725452184101
438,0.18309537646885685
439,0.028339833619824936
440,0.05772510397686494
441,0.5739557538209878
442,0.0004393078242743813
443,0.4336257100571095
444,0.3988512664813677
445,0.09933525503354987
446,0.18530556474801296
447,0.16492236328165755
448,0.07644342583854724
449,0.05810916391794121
450,0.10200384016492345
451,0.04645545043050634
452,0.013531678616421301
453,0.010337952075682784
454,0.056897000268215765
455,0.33001761642731703
456,0.171753296669978
457,0.1710957467778022
458,0.15131295900868796
459,0.10472382313054471
460,0.14780237040653385
461,0.335556955761321
462,0.22519993239154418
463,0.1603156512178282
464,0.008143242206424164
465,0.29370341520879506
466,0.1931859285810419
467,0.1839069402905969
468,0.3538318611644012
469,0.017226625822921164
470,0.021950457110078703
471,0.017264531725678794
472,0.009937836696228261
473,0.31536099772247395
474,0.3872463370408022
475,0.44289593581491826
476,0.5431195510156044
477,0.022546727056459437
478,0.006583242117221784
479,0.011211934736222118
480,0.23038544233052208
481,0.13061479416799263
482,0.007986051826855162
483,0.13979882256535606
484,0.1347382269218663
485,0.051480030079181026
486,0.18122489116133886
487,0.0021079832068928786
488,0.7624000647506721
489,0.14908732743616704
490,0.010006617214170208
491,0.3733720225837786
492,0.017152818852182762
493,0.18280030980271253
494,0.2684855594666492
495,0.013490316129500211
496,0.060811828048109424
497,0.11023549063676866
498,0.11315865786068338
499,0.19711526108515323
500,0.5598824362077524
501,0.09123107278684486
502,0.33673947148019817
503,0.5016311556819103
504,0.07745607011902991
505,0.09058452235043929
506,0.02428459238386723
507,0.031209365128634405
508,0.030684497468604063
509,0.16494245153457698
510,0.16985431110374907
511,0.021972422501292423
512,0.13151864423770976
513,0.0021457015554416925
514,0.3186072908395171
515,0.16346556190297362
516,0.42462935063578267
517,0.11638878587999388
518,0.06574598821176209
519,0.04367036699995118
520,0.39162438317285525
521,0.04584788812454844
522,0.1395791343347892
523,0.06824966450929634
524,0.5925710480854383
525,0.165379091300468
526,0.36613464773225546
527,0.13949485705058037
528,0.11526259388718077
529,0.0093558025133487
530,0.7590541310259776
531,0.20625540339385812
532,0.18841635322140396
533,0.28879886993452586
534,0.20286567632007554
535,0.07893642431582687
536,0.07742403905257503
537,0.12295913623919386
538,0.11350978009027826
539,0.41859175431175794
540,0.081000657909677
541,0.030878832360653183
542,0.20376096912925223
543,0.9999999999999999
544,0.14540839975340972
545,0.36210519176816797
546,0.034270108552390335
547,0.16626955319208722
548,0.03338861015574681
549,0.7141638260548197
550,0.195833491678967
551,0.04550864486024767
552,0.18891488028948542
553,0.16067063227550676
554,0.2674766723359259
555,0.0435093856310549
556,0.11512980311302509
557,0.04490616008567926
558,0.6203104381589691
559,0.008372991323614121
560,0.12884518588931881
561,0.15646106185929337
562,0.02190231074751934
563,0.12668858065046887
564,0.02680644308328794
565,0.016066725949216
566,0.08382768803856117
567,0.09792483301734733
568,0.16650073171177932
569,0.7115910188721192
570,0.04213055093603021
571,0.01751949770577075
572,0.057970418497181174
573,0.4868129455382253
574,0.19317577750877798
575,0.17719522114602237
576,0.008669405187649908
577,0.9170076053012997
578,0.13731611562647122
579,0.03327478949218481
580,0.18822650686071832
581,0.00826338624018405
582,0.0835517574884379
583,0.2634436794985115
584,0.0019304850960749492
585,0.058384881374559126
586,0.043725442492897774
587,0.683527382368825
588,0.19974545586523829
589,0.07749511970340986
590,0.17112235473426152
591,0.11662193172362104
592,0.02305874126741278
593,0.22725553370317036
594,0.07322260769092151
595,0.12294157398232089
596,0.10404765748551445
597,0.07139784251279346
598,0.1008742690039395
599,0.5163742156474805
600,0.008159334357541168
601,0.12853068780903742
602,0.1588011286346988
603,0.2388443566267646
604,0.26093355596519124
605,0.1302773578089207
606,0.03889549223628522
607,0.39197879183105055
608,0.052885822299786174
609,0.6084668455886251
610,0.1185313453038605
611,0.08698796288947583
612,0.017331981007789612
613,0.08988498106616555
614,0.012102371886647836
615,0.667979962099719
616,0.1681801168387731
617,0.35411309032044946
618,0.5318236386030457
619,0.15310441296312305
620,0.04050328273410171
621,0.623484015790959
622,0.12865893258841243
623,0.5346646419195387
624,0.17570621391632302
625,0.04173425607571456
626,0.08981400097631079
627,0.16289028717378004
628,0.16351659260983378
629,0.6681971387000937
630,0.14308346341498668
631,0.013662583473149525
632,0.035831565977700416
633,0.09659418538813583
634,0.1319978125190286
635,0.21212074865553507
636,0.025335588706693613
637,0.3797880525418561
638,0.3037172887755892
639,0.18878778078793873
640,0.0884995540402265
641,0.5054479730593737
642,0.19189574477475516
643,0.053389061368075676
644,0.28227740961027575
645,0.14396600892278757
646,0.0798373557228135
647,0.11381604094932876
648,0.009423251795459515
649,0.18051620840511684
650,0.13853494982120662
651,0.15096656633756744
652,0.11426838019965277
653,0.1182095613411436
654,0.17754052360842265
655,0.3758354112795341
656,0.0365283785477615
657,0.04687799410092402
658,0.4033674320021748
659,0.2118568327482187
660,0.08481839486143569
661,0.3363296010471964
662,0.06427408832021644
663,0.00023185690725592567
664,0.41367339706668926
665,0.6614447386485739
666,0.1210176708418211
667,0.6206281837204238
668,0.7117216763169124
669,0.08584973869558948
670,0.05931036163222315
671,0.04504048880434728
672,0.05232135276808864
673,0.08082304487202474
674,0.7195554923877235
675,0.09738313097039486
676,0.18139168830691468
677,0.7184308279640835
678,0.17944026418010495
679,0.14421576728069835
680,0.023358800866026874
681,0.001921610190534051
682,0.6222332925921056
683,0.13953391301978443
684,0.058168111806722746
685,0.16157600352957288
686,0.10547365288587343
687,0.06890622235942293
688,0.40088245334286443
689,0.5376755182706322
690,0.01567856615294517
691,0.1108774368168734
692,0.019798623729163023
693,0.019650805473314055
694,0.03920481701281516
695,0.03319104933130595
696,0.4479689732459493
697,0.6249429401236661
698,0.15729607793816647
699,0.03796956583903512
700,0.01434475883389226
701,0.13439770110601837
702,0.13380095549023993
703,0.0680536695629734
704,0.12464869717964508
705,0.0678892619378283
706,0.6908145465577767
707,0.1459342251370596
708,0.07967234393368508
709,0.0693891943997173
710,0.00966767882522165
711,0.143424646069617
712,0.11475069699737081
713,0.013768544418207324
714,0.02131937630443742
715,0.17598326500308115
716,0.13480146700866932
717,0.1913967699708816
718,0.15525115524489794
719,0.17733433529037593
720,0.13972878742947253
721,0.16189786411017934
722,0.18926987651112126
723,0.0022566378747028992
724,0.14340730568538254
725,0.6354584900730439
726,0.08847470031419691
727,0.2479840719503558
728,0.01749006526273683
729,0.09033696595875035
730,0.29114997399578446
731,0.14275731063635874
732,0.04969074137822906
733,0.1328901611261783
734,0.20567670368538052
735,0.13507126413711257
736,0.62726340229658
737,0.03770968274625995
738,0.5597452055865171
739,0.6937683173610915
740,0.11943786822057911
741,0.27334424302805344
742,0.6725222097867183
743,0.04207552652167665
744,0.12299303805911888
745,0.14028234290242264
746,0.1694528324047222
747,0.008067361764049496
748,0.11867844686320086
749,0.03097652256415339
750,0.2939791566085035
751,0.012521986518995814
752,0.20892201322026643
753,0.1709841280804621
754,0.25549755149808034
755,0.06240200920097499
756,0.10956264190787401
757,0.3502642177738201
758,0.06874626016807844
759,0.5616398478761315
760,0.04475577034191188
761,0.020672162644425313
762,0.286024192490338
763,0.031109014847780975
764,0.12726860920046856
765,0.17112525583872568
766,0.11079090648784967
767,0.09463535406723211
768,0.21065381775336872
769,0.09276141217555067
770,0.42809309905077386
771,0.16008200416550683
772,0.18636241308139584
773,0.2653953077800728
774,0.09800492903985392
775,0.1506597867115564
776,0.09361466011972738
777,0.10098445430826239
778,0.07681750949192015
779,0.13963508694295065
780,0.2735472884164221
781,0.0003978176408706881
782,0.13191505402485973
783,0.37348651429235663
784,0.051535754429879836
785,0.08447607730431625
786,0.1854678645830921
787,0.01269693309447074
788,0.06524819300414655
789,0.19690936327660444
790,0.07247335815648562
791,0.0020835772166554155
792,0.025699528470729774
793,0.32042150669197617
794,0.09717092415750245
795,0.27436974953674625
796,0.05018937698832072
797,0.05742590872381747
798,0.17121332251605573
799,0.2678857219997858
800,0.09457278598316879
801,0.21057105925919983
802,0.015662070959804944
803,0.6013037688604365
804,0.011077701789916055
805,0.10550896255951914
806,0.4366399429102482
807,0.01620162451343763
808,0.00015375773849603258
809,0.034923690276369254
810,0.1323741021291385
811,0.0836271447031485
812,0.1578941148846252
813,0.052786756166685926
814,0.0712296055893763
815,0.012068203500315386
816,0.02746889971280775
817,0.039517625509011126
818,0.35562563520430457
819,0.8621671953539678
820,0.10094477342439656
821,0.024886055586574814
822,0.007981170628807668
823,0.11328800960894195
824,0.1819951164392483
825,0.23858828128348
826,0.6814521549059257
827,0.31368248045270003
828,0.6141487835847517
829,0.0797403973797792
830,0.19588452238582715
831,0.06615462653332735
832,0.0574293006616366
833,0.16954996569193764
834,0.06792788693140359
835,0.09638620532881759
836,0.05236128984302268
837,0.16817379346857522
838,0.08428634187994988
839,0.18356857174720195
840,0.006455665350071395
841,0.17880799100855735
842,0.5570621348853984
843,0.4215905598335922
844,0.14286333143914276
845,0.7005282440029164
846,0.1396812300669392
847,0.02100896530970233
848,0.02956575975796291
849,0.1513164746524746
850,0.5770009829202105
851,0.20747080734182963
852,0.6542815134732244
853,0.16932243290682386
854,0.3668885735118843
855,0.012026935189550218
856,0.6361246730455468
857,0.234580223099741
858,0.27289197225496825
859,0.15712369167716772
860,0.7181592255266175
861,0.09623874302691388
862,0.17794209153536678
863,0.0692142478242424
864,0.12227888111430826
865,0.08744794158187155
866,0.0003123966750395585
867,0.16687146652489596
868,0.19166810344763116
869,0.05219239528272011
870,0.11709678226762188
871,0.036241719098790544
872,0.07733639776415263
873,0.09141714731267561
874,0.12401348619089461
875,0.025032339888426514
876,0.39934658916583887
877,0.08830075615611041
878,0.08236999517880811
879,0.08284433972549665
880,0.037050976402813574
881,0.02661168360043417
882,0.02336808519841512
883,0.7204194772117781
884,0.05995520891679202
885,0.2968595375297161
886,0.41655491847711207
887,0.06624736929622971
888,0.008950295948019285
889,0.17276150988251432
890,0.4502755035729905
891,0.09771877079957719
892,0.14846380546419283
893,0.6876580044346692
894,0.19845838705502405
895,0.19061906966012176
896,0.2981103221825018
897,0.017553326898321286
898,0.008183740347778634
899,0.015889671583675116
900,0.1207846702529429
901,0.7590228629460063
902,0.056496315043207616
903,0.11179684351058361
904,0.18392627353806296
905,0.054946480392123444
906,0.05945941295723225
907,0.10394248985485482
908,0.22423813764853698
909,0.2613696729736066
910,0.024217143101756412
911,0.5205357611724136
912,0.2116702506288696
913,0.10383510349781
914,0.06601324018968646
915,0.021572089239714452
916,0.3296556248327436
917,0.541872052791419
918,0.19026851089125638
919,0.06581720932872778
920,0.19680020193845138
921,0.19698213750203977
922,0.06969655025610613
923,0.05105523974877255
924,0.08186240166046188
925,0.38646476816510195
926,0.028599145270840468
927,0.17415329459708098
928,0.19711437359459913
929,0.08249002827624874
930,0.02881456444837334
931,0.08166867013429305
932,0.14326102537404592
933,0.0993840670140248
934,0.056689549351197306
935,0.17736968167676037
936,0.4946129940300389
937,0.1252051537570593
938,0.01886920323690771
939,0.13353493019665158
940,0.0
941,0.13452331533785175
942,0.017487957472670866
943,0.008086331874643162
944,0.18932601028866744
945,0.1684357484367806
946,0.09638243349396272
947,0.6053676998420354
948,0.08359175442109815
949,0.30027164021966274
950,0.16621291421533174
951,0.7396981583746242
952,0.054355748482572595
953,0.604589724983838
954,0.3014875605402858
955,0.04395728263999036
956,0.6524914530066557
957,0.18337235843989375
958,0.6370832985214764
959,0.43651518376598647
960,0.025670727327181717
961,0.03561790262680333
962,0.21313821667064803
963,0.13374130128028905
964,0.40456198598770815
965,0.05785401038364043
966,0.36466139521571783
967,0.10209575529499795
968,0.03444604078509035
969,0.11931566508103722
970,0.15292880476024764
971,0.061781194394431964
972,0.022441774913614203
973,0.010175240419447246
974,0.019166410415341666
975,0.23970047454938778
976,0.10666306182050206
977,0.028428949802621388
978,0.13699907798239208
979,0.060131681465234045
980,0.38939828822172307
981,0.0539272677238169
982,0.28856324550217133
983,0.25019792176652994
984,0.06054706295918374
985,0.10379738514926118
986,0.11633425628951038
987,0.434460385186374
988,0.054222358333051716
989,0.21468998113482554
990,0.03602694638470084
991,0.09613930976642612
992,0.14360347541626609
993,0.06963597902578952
994,0.24419750571000046
995,0.10957318085820383
996,0.10050747681972319
997,0.203773172124371
998,0.08667201146360182
999,0.06617781222405292
1000,0.25922213897363955
1001,0.5323501487590835
1002,0.013584928049666684
1003,0.32100195520378305
1004,0.11980591262842794
1005,0.052858583043840966
1006,0.0529364092613693
1007,0.3797908393579683
1008,0.35307439962878967
1009,0.14103833401303698
1010,0.11408356029176359
1011,0.28166434246857347
1012,0.5659892516871368
1013,0.12200401443550568
1014,0.06802490752647314
1015,0.1756324412640143
1016,0.025337696496759578
1017,0.04574809651580639
1018,0.18154316746129925
1019,0.3974086389333909
1020,0.1225362533749943
1021,0.5502715328349019
1022,0.6558693154809985
1023,0.009404094130657025
1024,0.11888523216230376
1025,0.014338768272652153
1026,0.24468275473820025
1027,0.3267993759928133
1028,0.1393257709455539
1029,0.09187931440354194
1030,0.3281066872494497
1031,0.6911880044983849
1032,0.04813596806568023
1033,0.20153694892672117
1034,0.1888023988427847
1035,0.17514536857042234
1036,0.5804216221200191
1037,0.6161936967007839
1038,0.018020548375589633
1039,0.34113773324241203
1040,0.30508255332502826
1041,0.009303107761699621
1042,0.5164355939195673
1043,0.03255590059459075
1044,0.16396534279089364
1045,0.33135554993896404
1046,0.09901544238528315
1047,0.6924265837617428
1048,0.03946295305808774
1049,0.6162271523811229
1050,0.11015835318214337
1051,0.21185938268735566
1052,0.1303486236196553
1053,0.3860841713526339
1054,0.035620876358641945
1055,0.1512026539889126
1056,0.11421890260126227
1057,0.26828120311426606
1058,0.021694119190901785
1059,0.053326815717630933
1060,0.013722710958189097
1061,0.16652179524658464
1062,0.7637586274694631
1063,0.08661526554104218
1064,0.07321786057418075
1065,0.09455326119097882
1066,0.12540291330915124
1067,0.07399276193766252
1068,0.21114582272360122
1069,0.15653952815544075
1070,0.6185271304420211
1071,0.20515368363383285
1072,0.012572573480578927
1073,0.17518005731992142
1074,0.1928601852292613
1075,0.05492494198602343
1076,0.11858969780779188
1077,0.01564905709202169
1078,0.5355314863467006
1079,0.22410190784848424
1080,0.1717864814741532
1081,0.053194024943475256
1082,0.0755648500951493
1083,0.04716187216088329
1084,0.22183889712119645
1085,0.2857430048356465
1086,0.15442457511490681
1087,0.16331348496942988
1088,0.13770528023443954
1089,0.15092468189127373
1090,0.6473287017732897
1091,0.1622489927245984
1092,0.03942000154806126
1093,0.5233269077915834
1094,0.16245337573362234
1095,0.05489854712306943
1096,0.694658067025579
1097,0.00882316292614594
1098,0.349947298408608
1099,0.033604082806181775
1100,0.24987695841333438
1101,0.16172036599936143
1102,0.03750343057997192
1103,0.16347399306323748
1104,0.3080475044342567
1105,0.147123231029665
1106,0.1255621133121152
1107,0.14959757704135143
1108,0.02844780897689579
1109,0.11945188051523573
1110,0.1658542842306628
1111,0.6516889460579444
1112,0.36807010038112425
1113,0.06688575673498492
1114,0.020339208431892727
1115,0.15460232941679297
1116,0.12930112777665825
1117,0.5587152057578427
1118,0.593164138070161
1119,0.07297146222996845
1120,0.5274566918492606
1121,0.11533052123299833
1122,0.726905339587573
1123,0.283831251376984
1124,0.6350078811100592
1125,0.20962549713344053
1126,0.14513921716428899
1127,0.07525547184571726
1128,0.21128165937810817
1129,0.009689339341083156
1130,0.11908380817378131
1131,0.04104730167411041
1132,0.31265121307681515
1133,0.14157012681293946
1134,0.29611955285395486
1135,0.15904138637430396
1136,0.10377963533817938
1137,0.03279267700883894
1138,0.04122171112625538
1139,0.571072384482841
1140,0.12651773871880662
1141,0.10906306134381111
1142,0.41495163374968425
1143,0.08326132620461205
1144,0.13581355900186473
1145,0.1622900239987677
1146,0.8215505724143198
1147,0.01819187874629785
1148,0.1543544976795634
1149,0.07754140808214735
1150,0.017268747305810718
1151,0.17740178457248673
1152,0.6355998484830793
1153,0.07196628899182106
1154,0.15791746418646913
1155,0.09746979538072534
1156,0.6161494522638712
1157,0.2123624421824665
1158,0.02135478175044509
1159,0.04577866386132944
1160,0.10543546285844199
1161,0.06388519027865555
1162,0.28478387527785193
1163,0.01722237592435954
1164,0.09627804002322887
1165,0.0655420529385303
1166,0.15739592940463473
1167,0.05439236624706197
1168,0.056645618568769866
1169,0.07965832764851338
1170,0.2562997459096506
1171,0.34089735036025387
1172,0.15916965908728456
1173,0.08517306705324693
1174,0.05286701420410483
1175,0.016480621375349405
1176,0.3633888941798596
1177,0.08579626738970561
1178,0.028374405048180604
1179,0.2909643368304067
1180,0.10421469326389213
1181,0.02759536711676553
1182,0.024120558270933734
1183,0.13289226891624425
1184,0.27464902334040464
1185,0.11942732927024927
1186,0.5801166581783701
1187,0.20308406922944705
1188,0.32960806028728307
1189,0.19162139845911916
1190,0.06712886529856418
1191,0.2011793906347825
1192,0.18990521519635434
1193,0.12050265895593865
1194,0.04808105458764592
1195,0.28279710540314007
1196,0.5137497162901401
1197,0.07307373115047297
1198,0.08414766509604923
1199,0.06086064002858436
1200,0.08103743130425456
1201,0.12149291325440295
1202,0.014899801172761656
1203,0.14113950793620317
1204,0.2729764085212979
1205,0.06376246917025616
1206,0.5712619331511016
1207,0.5952826945458134
1208,0.30607233993512506
1209,0.17917888544227728
1210,0.06786254543935874
1211,0.3582068668432034
1212,0.009267275330578254
1213,0.15459199717514435
1214,0.0452396322670694
1215,0.18784445893734608
1216,0.0685376919068372
1217,0.046868475126249
1218,0.6470975855056329
1219,0.10240124598463776
1220,0.05740483082315783
1221,0.08733855837108001
1222,0.11685494109163247
1223,0.3991121778500691
1224,0.09156804624616738
1225,0.05864114427205252
1226,0.08808935861967651
1227,0.09641305191807881
1228,0.15119825085457186
1229,0.17265174278417197
1230,0.9401577723020174
1231,0.3040048154432976
1232,0.18129444823351565
1233,0.16319043983120585
1234,0.11802163521631512
1235,0.025183253985875585
1236,0.21274202875613657
1237,0.17721840683674797
1238,0.09359566446983719
1239,0.03378468713393902
1240,0.7366168422494179
1241,0.7734542191495757
1242,0.050669921199239625
1243,0.03271808949335064
1244,0.0002245351101846857
1245,0.07172543985788085
1246,0.12737602987594313
1247,0.07880946607851408
1248,0.008173977951683647
1249,0.5823862069655671
1250,0.27975981327879357
